Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(282, 339),     0.20676,       0.20676
(133, 161),     0.2068,       0.2068
(30, 159),     0.20692,       0.20692
(249, 258),     0.20693,       0.20693
(62, 380),     0.20698,       0.20698
(62, 259),     0.20719,       0.20719
(153, 263),     0.20733,       0.20733
(57, 259),     0.20772,       0.20772
(336, 414),     0.20838,       0.20838
(154, 246),     0.20839,       0.20839
(7, 56),     0.20876,       0.20876
(256, 466),     0.2088,       0.2088
(61, 374),     0.20887,       0.20887
(286, 334),     0.20889,       0.20889
(61, 398),     0.20893,       0.20893
(76, 107),     0.20912,       0.20912
(7, 190),     0.20924,       0.20924
(29, 243),     0.20934,       0.20934
(282, 283),     0.20962,       0.20962
(76, 380),     0.20986,       0.20986
(55, 61),     0.21021,       0.21021
(161, 173),     0.21031,       0.21031
(27, 263),     0.21034,       0.21034
(159, 249),     0.21108,       0.21108
(56, 173),     0.21127,       0.21127
(145, 263),     0.21143,       0.21143
(22, 263),     0.21151,       0.21151
(382, 386),     0.21199,       0.21199
(33, 243),     0.212,       0.212
(263, 387),     0.21227,       0.21227
(65, 390),     0.21251,       0.21251
(287, 296),     0.21275,       0.21275
(157, 243),     0.21287,       0.21287
(63, 160),     0.21343,       0.21343
(107, 388),     0.21357,       0.21357
(46, 124),     0.2136,       0.2136
(61, 384),     0.21375,       0.21375
(56, 133),     0.21402,       0.21402
(98, 414),     0.21456,       0.21456
(190, 243),     0.21495,       0.21495
(173, 247),     0.21503,       0.21503
(161, 388),     0.21506,       0.21506
(110, 243),     0.21514,       0.21514
(385, 390),     0.21538,       0.21538
(46, 161),     0.21544,       0.21544
(62, 293),     0.21574,       0.21574
(63, 158),     0.21578,       0.21578
(76, 258),     0.21613,       0.21613
(384, 390),     0.21681,       0.21681
(63, 285),     0.21704,       0.21704
(27, 35),     0.21739,       0.21739
(386, 463),     0.21777,       0.21777
(362, 385),     0.2178,       0.2178
(249, 252),     0.21784,       0.21784
(61, 258),     0.21787,       0.21787
(78, 417),     0.21824,       0.21824
(155, 157),     0.21849,       0.21849
(249, 283),     0.2189,       0.2189
(390, 398),     0.2192,       0.2192
(362, 417),     0.21922,       0.21922
(27, 161),     0.21924,       0.21924
(255, 380),     0.21947,       0.21947
(76, 417),     0.21981,       0.21981
(61, 341),     0.21997,       0.21997
(61, 107),     0.21999,       0.21999
(55, 463),     0.22019,       0.22019
(249, 286),     0.22058,       0.22058
(249, 398),     0.22062,       0.22062
(359, 398),     0.22081,       0.22081
(155, 161),     0.22135,       0.22135
(28, 247),     0.2215,       0.2215
(130, 153),     0.22169,       0.22169
(327, 417),     0.22189,       0.22189
(98, 283),     0.22208,       0.22208
(341, 388),     0.22264,       0.22264
(159, 243),     0.22277,       0.22277
(160, 249),     0.22331,       0.22331
(7, 112),     0.2234,       0.2234
(61, 257),     0.22358,       0.22358
(62, 417),     0.22446,       0.22446
(382, 387),     0.22482,       0.22482
(35, 153),     0.22492,       0.22492
(63, 159),     0.22549,       0.22549
(28, 155),     0.22576,       0.22576
(57, 374),     0.22605,       0.22605
(78, 276),     0.22614,       0.22614
(256, 359),     0.22621,       0.22621
(78, 259),     0.22623,       0.22623
(61, 380),     0.22629,       0.22629
(283, 336),     0.22645,       0.22645
(359, 362),     0.22656,       0.22656
(249, 384),     0.22681,       0.22681
(76, 257),     0.2274,       0.2274
(263, 293),     0.22743,       0.22743
(57, 362),     0.2279,       0.2279
(260, 293),     0.22807,       0.22807
(160, 173),     0.2285,       0.2285
(27, 155),     0.22853,       0.22853
(57, 382),     0.22888,       0.22888
(327, 334),     0.22888,       0.22888
(29, 35),     0.22909,       0.22909
(156, 159),     0.22947,       0.22947
(158, 243),     0.22954,       0.22954
(33, 173),     0.22959,       0.22959
(112, 144),     0.23022,       0.23022
(62, 258),     0.23064,       0.23064
(35, 145),     0.2308,       0.2308
(249, 414),     0.23095,       0.23095
(33, 193),     0.2314,       0.2314
(133, 160),     0.23151,       0.23151
(173, 246),     0.23165,       0.23165
(286, 466),     0.2322,       0.2322
(161, 466),     0.23221,       0.23221
(29, 190),     0.23223,       0.23223
(296, 339),     0.23233,       0.23233
(341, 380),     0.23243,       0.23243
(193, 374),     0.23245,       0.23245
(65, 359),     0.23271,       0.23271
(61, 417),     0.23286,       0.23286
(255, 276),     0.23325,       0.23325
(66, 260),     0.23344,       0.23344
(263, 385),     0.23403,       0.23403
(7, 133),     0.23439,       0.23439
(66, 98),     0.23445,       0.23445
(33, 133),     0.23446,       0.23446
(255, 341),     0.23464,       0.23464
(29, 173),     0.23469,       0.23469
(263, 285),     0.2348,       0.2348
(155, 246),     0.23493,       0.23493
(98, 258),     0.23501,       0.23501
(57, 384),     0.23548,       0.23548
(246, 247),     0.23551,       0.23551
(362, 386),     0.23566,       0.23566
(107, 382),     0.23571,       0.23571
(107, 254),     0.23589,       0.23589
(249, 334),     0.23606,       0.23606
(155, 160),     0.23656,       0.23656
(160, 466),     0.23662,       0.23662
(78, 256),     0.23686,       0.23686
(65, 263),     0.23702,       0.23702
(65, 255),     0.23708,       0.23708
(157, 160),     0.23753,       0.23753
(193, 362),     0.23776,       0.23776
(62, 256),     0.23822,       0.23822
(66, 105),     0.23887,       0.23887
(25, 133),     0.23928,       0.23928
(133, 173),     0.23974,       0.23974
(193, 254),     0.24006,       0.24006
(55, 373),     0.24017,       0.24017
(386, 417),     0.24041,       0.24041
(161, 263),     0.2406,       0.2406
(78, 258),     0.2407,       0.2407
(336, 390),     0.24073,       0.24073
(55, 388),     0.24087,       0.24087
(57, 463),     0.24104,       0.24104
(33, 153),     0.24106,       0.24106
(276, 336),     0.24115,       0.24115
(285, 390),     0.24131,       0.24131
(388, 466),     0.24186,       0.24186
(362, 387),     0.242,       0.242
(76, 256),     0.24224,       0.24224
(384, 398),     0.24237,       0.24237
(159, 263),     0.24249,       0.24249
(65, 249),     0.24274,       0.24274
(65, 98),     0.2429,       0.2429
(374, 380),     0.24293,       0.24293
(387, 463),     0.24327,       0.24327
(66, 467),     0.24344,       0.24344
(382, 417),     0.24417,       0.24417
(56, 130),     0.24471,       0.24471
(163, 243),     0.24487,       0.24487
(57, 61),     0.245,       0.245
(28, 161),     0.24509,       0.24509
(98, 193),     0.24516,       0.24516
(66, 249),     0.24543,       0.24543
(373, 382),     0.24547,       0.24547
(255, 286),     0.24642,       0.24642
(359, 414),     0.24691,       0.24691
(263, 384),     0.24701,       0.24701
(62, 257),     0.24755,       0.24755
(52, 65),     0.24763,       0.24763
(66, 255),     0.24796,       0.24796
(252, 253),     0.24868,       0.24868
(252, 339),     0.24891,       0.24891
(66, 263),     0.24951,       0.24951
(158, 161),     0.24963,       0.24963
(193, 382),     0.24972,       0.24972
(255, 256),     0.25002,       0.25002
(163, 193),     0.25011,       0.25011
(362, 390),     0.25062,       0.25062
(55, 260),     0.25063,       0.25063
(285, 467),     0.2507,       0.2507
(57, 381),     0.25114,       0.25114
(155, 159),     0.25118,       0.25118
(249, 296),     0.25136,       0.25136
(159, 173),     0.25158,       0.25158
(7, 243),     0.25158,       0.25158
(359, 380),     0.25167,       0.25167
(386, 414),     0.25211,       0.25211
(27, 112),     0.2522,       0.2522
(133, 157),     0.25224,       0.25224
(133, 159),     0.25247,       0.25247
(107, 414),     0.25258,       0.25258
(157, 173),     0.25262,       0.25262
(157, 246),     0.25267,       0.25267
(124, 159),     0.25276,       0.25276
(112, 163),     0.25286,       0.25286
(30, 56),     0.2531,       0.2531
(61, 283),     0.2532,       0.2532
(190, 246),     0.25361,       0.25361
(130, 154),     0.25372,       0.25372
(78, 293),     0.25434,       0.25434
(25, 26),     0.25439,       0.25439
(254, 417),     0.25473,       0.25473
(27, 53),     0.25504,       0.25504
(263, 283),     0.25517,       0.25517
(98, 286),     0.25549,       0.25549
(57, 76),     0.25564,       0.25564
(107, 327),     0.25568,       0.25568
(155, 163),     0.25575,       0.25575
(249, 362),     0.25604,       0.25604
(46, 160),     0.25611,       0.25611
(155, 158),     0.25623,       0.25623
(144, 287),     0.25631,       0.25631
(341, 374),     0.25657,       0.25657
(295, 339),     0.25661,       0.25661
(55, 327),     0.25749,       0.25749
(257, 359),     0.25767,       0.25767
(130, 155),     0.25774,       0.25774
(193, 285),     0.2578,       0.2578
(26, 110),     0.25793,       0.25793
(255, 374),     0.25793,       0.25793
(65, 76),     0.25848,       0.25848
(157, 159),     0.25881,       0.25881
(61, 65),     0.25886,       0.25886
(107, 373),     0.25908,       0.25908
(161, 190),     0.25932,       0.25932
(61, 256),     0.25992,       0.25992
(57, 254),     0.26036,       0.26036
(56, 243),     0.26054,       0.26054
(249, 282),     0.26095,       0.26095
(57, 380),     0.26109,       0.26109
(70, 158),     0.26113,       0.26113
(160, 263),     0.26125,       0.26125
(46, 158),     0.2614,       0.2614
(258, 295),     0.26153,       0.26153
(78, 257),     0.26155,       0.26155
(255, 258),     0.26176,       0.26176
(27, 33),     0.26193,       0.26193
(70, 161),     0.26201,       0.26201
(66, 76),     0.26205,       0.26205
(341, 359),     0.26209,       0.26209
(249, 285),     0.2621,       0.2621
(61, 66),     0.26268,       0.26268
(255, 385),     0.263,       0.263
(161, 247),     0.26326,       0.26326
(263, 296),     0.26334,       0.26334
(133, 158),     0.26381,       0.26381
(53, 124),     0.26392,       0.26392
(252, 390),     0.26401,       0.26401
(76, 254),     0.26441,       0.26441
(62, 254),     0.26467,       0.26467
(33, 130),     0.26476,       0.26476
(263, 295),     0.26502,       0.26502
(28, 112),     0.26504,       0.26504
(66, 359),     0.26523,       0.26523
(193, 341),     0.26534,       0.26534
(76, 336),     0.26537,       0.26537
(65, 78),     0.2654,       0.2654
(61, 336),     0.26546,       0.26546
(382, 388),     0.26604,       0.26604
(27, 246),     0.26617,       0.26617
(107, 259),     0.26623,       0.26623
(78, 254),     0.2663,       0.2663
(341, 417),     0.26635,       0.26635
(107, 463),     0.2664,       0.2664
(66, 78),     0.26668,       0.26668
(158, 173),     0.26672,       0.26672
(258, 334),     0.26673,       0.26673
(107, 362),     0.26675,       0.26675
(62, 65),     0.26695,       0.26695
(249, 295),     0.26698,       0.26698
(387, 466),     0.26755,       0.26755
(385, 386),     0.26786,       0.26786
(57, 414),     0.26829,       0.26829
(257, 258),     0.26891,       0.26891
(62, 66),     0.2694,       0.2694
(263, 336),     0.26953,       0.26953
(173, 287),     0.26976,       0.26976
(285, 339),     0.26986,       0.26986
(110, 112),     0.26987,       0.26987
(286, 467),     0.26991,       0.26991
(362, 388),     0.27057,       0.27057
(263, 276),     0.27059,       0.27059
(56, 190),     0.27077,       0.27077
(263, 282),     0.27086,       0.27086
(57, 62),     0.27092,       0.27092
(158, 160),     0.27099,       0.27099
(57, 398),     0.27113,       0.27113
(46, 159),     0.27135,       0.27135
(61, 334),     0.27139,       0.27139
(336, 339),     0.27281,       0.27281
(7, 145),     0.2731,       0.2731
(359, 463),     0.27323,       0.27323
(56, 161),     0.27396,       0.27396
(359, 382),     0.27428,       0.27428
(373, 381),     0.27455,       0.27455
(57, 286),     0.27488,       0.27488
(56, 287),     0.27569,       0.27569
(61, 254),     0.27606,       0.27606
(28, 130),     0.27628,       0.27628
(160, 190),     0.27652,       0.27652
(57, 283),     0.27654,       0.27654
(57, 257),     0.27759,       0.27759
(157, 161),     0.27767,       0.27767
(249, 336),     0.27772,       0.27772
(252, 255),     0.27774,       0.27774
(57, 341),     0.27792,       0.27792
(27, 133),     0.27827,       0.27827
(25, 243),     0.27876,       0.27876
(293, 467),     0.2788,       0.2788
(390, 463),     0.27897,       0.27897
(353, 359),     0.27978,       0.27978
(28, 33),     0.28001,       0.28001
(255, 386),     0.28024,       0.28024
(263, 334),     0.28049,       0.28049
(55, 467),     0.28093,       0.28093
(341, 466),     0.2814,       0.2814
(144, 153),     0.28194,       0.28194
(263, 386),     0.28199,       0.28199
(33, 154),     0.28213,       0.28213
(25, 112),     0.28234,       0.28234
(57, 258),     0.28424,       0.28424
(28, 246),     0.28569,       0.28569
(381, 466),     0.28578,       0.28578
(76, 283),     0.28579,       0.28579
(24, 287),     0.28606,       0.28606
(257, 467),     0.28614,       0.28614
(293, 296),     0.28619,       0.28619
(385, 398),     0.28656,       0.28656
(7, 193),     0.28683,       0.28683
(107, 466),     0.28686,       0.28686
(55, 466),     0.28694,       0.28694
(33, 56),     0.28703,       0.28703
(154, 163),     0.28726,       0.28726
(249, 382),     0.28748,       0.28748
(249, 374),     0.28752,       0.28752
(62, 336),     0.28761,       0.28761
(70, 159),     0.2881,       0.2881
(57, 336),     0.28818,       0.28818
(57, 105),     0.28929,       0.28929
(388, 463),     0.28944,       0.28944
(55, 107),     0.29023,       0.29023
(98, 417),     0.2907,       0.2907
(70, 160),     0.29091,       0.29091
(28, 133),     0.29105,       0.29105
(258, 259),     0.2912,       0.2912
(382, 390),     0.29122,       0.29122
(55, 98),     0.29228,       0.29228
(27, 243),     0.2925,       0.2925
(33, 155),     0.29253,       0.29253
(78, 252),     0.29296,       0.29296
(98, 107),     0.293,       0.293
(249, 463),     0.29322,       0.29322
(62, 252),     0.29496,       0.29496
(249, 256),     0.29503,       0.29503
(287, 295),     0.29574,       0.29574
(263, 398),     0.29611,       0.29611
(336, 353),     0.29655,       0.29655
(57, 78),     0.29671,       0.29671
(78, 336),     0.29697,       0.29697
(263, 414),     0.29758,       0.29758
(362, 466),     0.29795,       0.29795
(249, 385),     0.29804,       0.29804
(417, 463),     0.29813,       0.29813
(283, 334),     0.29822,       0.29822
(387, 414),     0.29828,       0.29828
(276, 295),     0.29838,       0.29838
(255, 283),     0.29873,       0.29873
(385, 387),     0.29907,       0.29907
(76, 252),     0.29964,       0.29964
(157, 158),     0.29993,       0.29993
(78, 253),     0.3002,       0.3002
(249, 381),     0.30024,       0.30024
(76, 334),     0.30041,       0.30041
(282, 327),     0.30087,       0.30087
(256, 263),     0.30119,       0.30119
(62, 253),     0.30134,       0.30134
(387, 417),     0.30158,       0.30158
(158, 190),     0.30173,       0.30173
(25, 155),     0.30183,       0.30183
(27, 30),     0.30207,       0.30207
(258, 263),     0.30284,       0.30284
(156, 160),     0.30338,       0.30338
(384, 466),     0.30391,       0.30391
(56, 246),     0.30411,       0.30411
(27, 173),     0.3042,       0.3042
(76, 253),     0.30433,       0.30433
(373, 380),     0.30435,       0.30435
(7, 155),     0.30493,       0.30493
(159, 190),     0.30584,       0.30584
(57, 334),     0.30608,       0.30608
(381, 390),     0.30617,       0.30617
(359, 381),     0.30628,       0.30628
(98, 334),     0.30659,       0.30659
