Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(145, 384),     0.51732,       0.51732
(190, 387),     0.51756,       0.51756
(62, 257),     0.51815,       0.51815
(263, 283),     0.51816,       0.51816
(133, 466),     0.51843,       0.51843
(282, 390),     0.51845,       0.51845
(105, 110),     0.51863,       0.51863
(285, 339),     0.51887,       0.51887
(153, 257),     0.51906,       0.51906
(26, 414),     0.51949,       0.51949
(52, 144),     0.51967,       0.51967
(255, 296),     0.51988,       0.51988
(57, 362),     0.52013,       0.52013
(263, 282),     0.52059,       0.52059
(154, 374),     0.52091,       0.52091
(145, 398),     0.52093,       0.52093
(57, 382),     0.52126,       0.52126
(107, 341),     0.52146,       0.52146
(254, 285),     0.52189,       0.52189
(23, 173),     0.52272,       0.52272
(145, 381),     0.52311,       0.52311
(388, 463),     0.52311,       0.52311
(61, 414),     0.5233,       0.5233
(112, 373),     0.52351,       0.52351
(163, 388),     0.52394,       0.52394
(107, 256),     0.5242,       0.5242
(57, 463),     0.5251,       0.5251
(259, 263),     0.52543,       0.52543
(334, 359),     0.52586,       0.52586
(78, 300),     0.52606,       0.52606
(157, 466),     0.52631,       0.52631
(157, 387),     0.52633,       0.52633
(76, 286),     0.52679,       0.52679
(282, 339),     0.52693,       0.52693
(55, 253),     0.52715,       0.52715
(283, 339),     0.5272,       0.5272
(254, 295),     0.52738,       0.52738
(33, 63),     0.52761,       0.52761
(112, 249),     0.52838,       0.52838
(56, 153),     0.52948,       0.52948
(22, 255),     0.52952,       0.52952
(61, 296),     0.53038,       0.53038
(33, 46),     0.53071,       0.53071
(52, 247),     0.5312,       0.5312
(55, 110),     0.53145,       0.53145
(24, 52),     0.53147,       0.53147
(154, 259),     0.53168,       0.53168
(66, 163),     0.53185,       0.53185
(22, 359),     0.53208,       0.53208
(24, 382),     0.53228,       0.53228
(24, 373),     0.53276,       0.53276
(110, 388),     0.53279,       0.53279
(78, 257),     0.53282,       0.53282
(24, 55),     0.53302,       0.53302
(133, 388),     0.53311,       0.53311
(61, 359),     0.53433,       0.53433
(161, 387),     0.53433,       0.53433
(24, 414),     0.53443,       0.53443
(61, 259),     0.53453,       0.53453
(153, 258),     0.53468,       0.53468
(55, 153),     0.53495,       0.53495
(55, 252),     0.53502,       0.53502
(255, 293),     0.53541,       0.53541
(381, 388),     0.5355,       0.5355
(159, 373),     0.53555,       0.53555
(57, 353),     0.53566,       0.53566
(385, 390),     0.536,       0.536
(154, 467),     0.53728,       0.53728
(24, 249),     0.53792,       0.53792
(29, 55),     0.53863,       0.53863
(26, 286),     0.53881,       0.53881
(153, 414),     0.53911,       0.53911
(65, 153),     0.53928,       0.53928
(61, 398),     0.53952,       0.53952
(33, 105),     0.5404,       0.5404
(35, 70),     0.54041,       0.54041
(249, 386),     0.54065,       0.54065
(55, 341),     0.54072,       0.54072
(145, 414),     0.54089,       0.54089
(158, 466),     0.54137,       0.54137
(144, 286),     0.54143,       0.54143
(26, 55),     0.5421,       0.5421
(154, 286),     0.54212,       0.54212
(56, 373),     0.54215,       0.54215
(56, 374),     0.54241,       0.54241
(26, 387),     0.54285,       0.54285
(161, 466),     0.54307,       0.54307
(159, 249),     0.54341,       0.54341
(61, 252),     0.54378,       0.54378
(256, 362),     0.54397,       0.54397
(76, 296),     0.54406,       0.54406
(160, 249),     0.54427,       0.54427
(259, 359),     0.5443,       0.5443
(66, 110),     0.54451,       0.54451
(295, 373),     0.54474,       0.54474
(65, 145),     0.54486,       0.54486
(145, 386),     0.5449,       0.5449
(173, 388),     0.54572,       0.54572
(62, 286),     0.54618,       0.54618
(112, 390),     0.54632,       0.54632
(157, 373),     0.54651,       0.54651
(61, 341),     0.54671,       0.54671
(22, 65),     0.54672,       0.54672
(24, 390),     0.54708,       0.54708
(158, 373),     0.54734,       0.54734
(190, 373),     0.54775,       0.54775
(256, 382),     0.54792,       0.54792
(276, 353),     0.54795,       0.54795
(380, 417),     0.54899,       0.54899
(110, 466),     0.55006,       0.55006
(145, 467),     0.55026,       0.55026
(145, 380),     0.5508,       0.5508
(373, 417),     0.55088,       0.55088
(282, 467),     0.55093,       0.55093
(249, 283),     0.55097,       0.55097
(25, 63),     0.55117,       0.55117
(23, 259),     0.55143,       0.55143
(61, 256),     0.55173,       0.55173
(157, 390),     0.55196,       0.55196
(24, 286),     0.55239,       0.55239
(76, 414),     0.55273,       0.55273
(153, 173),     0.55316,       0.55316
(154, 173),     0.55325,       0.55325
(78, 286),     0.55338,       0.55338
(76, 466),     0.55412,       0.55412
(23, 190),     0.55496,       0.55496
(33, 65),     0.55514,       0.55514
(153, 386),     0.5553,       0.5553
(61, 463),     0.55563,       0.55563
(62, 296),     0.55595,       0.55595
(153, 380),     0.55611,       0.55611
(26, 260),     0.55619,       0.55619
(255, 276),     0.5562,       0.5562
(23, 55),     0.55645,       0.55645
(76, 359),     0.5566,       0.5566
(22, 155),     0.55667,       0.55667
(33, 247),     0.55722,       0.55722
(193, 388),     0.55766,       0.55766
(293, 359),     0.55783,       0.55783
(160, 390),     0.55812,       0.55812
(190, 374),     0.55813,       0.55813
(29, 30),     0.55859,       0.55859
(190, 388),     0.55909,       0.55909
(65, 144),     0.55913,       0.55913
(276, 359),     0.55989,       0.55989
(53, 247),     0.56006,       0.56006
(260, 467),     0.56029,       0.56029
(26, 467),     0.56096,       0.56096
(98, 466),     0.56228,       0.56228
(193, 385),     0.56229,       0.56229
(61, 255),     0.56237,       0.56237
(61, 293),     0.56283,       0.56283
(98, 390),     0.56286,       0.56286
(53, 110),     0.56288,       0.56288
(23, 65),     0.56354,       0.56354
(76, 259),     0.56489,       0.56489
(112, 263),     0.56524,       0.56524
(57, 254),     0.56556,       0.56556
(22, 55),     0.5656,       0.5656
(24, 65),     0.56599,       0.56599
(374, 417),     0.56636,       0.56636
(243, 466),     0.56668,       0.56668
(158, 390),     0.56689,       0.56689
(55, 256),     0.56714,       0.56714
(78, 296),     0.56718,       0.56718
(66, 130),     0.56729,       0.56729
(154, 260),     0.56763,       0.56763
(25, 46),     0.56777,       0.56777
(145, 259),     0.56842,       0.56842
(61, 381),     0.56848,       0.56848
(61, 362),     0.56902,       0.56902
(22, 173),     0.56909,       0.56909
(159, 386),     0.56924,       0.56924
(22, 259),     0.56978,       0.56978
(61, 382),     0.56983,       0.56983
(61, 380),     0.57013,       0.57013
(57, 296),     0.57053,       0.57053
(159, 390),     0.57094,       0.57094
(144, 387),     0.57095,       0.57095
(61, 295),     0.57138,       0.57138
(145, 249),     0.57204,       0.57204
(61, 263),     0.57237,       0.57237
(76, 293),     0.57285,       0.57285
(7, 66),     0.57304,       0.57304
(62, 414),     0.57319,       0.57319
(388, 417),     0.57396,       0.57396
(22, 463),     0.57498,       0.57498
(61, 334),     0.57508,       0.57508
(62, 359),     0.5752,       0.5752
(61, 260),     0.57521,       0.57521
(78, 414),     0.57527,       0.57527
(57, 295),     0.57614,       0.57614
(61, 276),     0.57638,       0.57638
(160, 386),     0.5764,       0.5764
(154, 373),     0.57741,       0.57741
(26, 145),     0.57743,       0.57743
(61, 467),     0.57754,       0.57754
(76, 398),     0.57782,       0.57782
(76, 341),     0.57785,       0.57785
(24, 263),     0.5781,       0.5781
(154, 249),     0.57836,       0.57836
(57, 300),     0.57841,       0.57841
(22, 398),     0.5786,       0.5786
(26, 153),     0.57863,       0.57863
(159, 466),     0.57875,       0.57875
(62, 78),     0.57954,       0.57954
(26, 374),     0.58009,       0.58009
(57, 260),     0.58124,       0.58124
(62, 466),     0.58126,       0.58126
(7, 105),     0.58135,       0.58135
(23, 387),     0.58137,       0.58137
(145, 374),     0.58182,       0.58182
(283, 467),     0.58255,       0.58255
(387, 417),     0.58259,       0.58259
(63, 130),     0.5828,       0.5828
(76, 463),     0.58373,       0.58373
(98, 249),     0.58463,       0.58463
(76, 295),     0.58465,       0.58465
(265, 300),     0.58472,       0.58472
(76, 334),     0.58538,       0.58538
(26, 190),     0.58541,       0.58541
(62, 293),     0.58559,       0.58559
(22, 387),     0.58617,       0.58617
(249, 282),     0.58667,       0.58667
(76, 276),     0.58669,       0.58669
(157, 388),     0.58678,       0.58678
(243, 388),     0.58693,       0.58693
(62, 259),     0.58711,       0.58711
(76, 252),     0.58784,       0.58784
(76, 255),     0.58791,       0.58791
(23, 260),     0.58792,       0.58792
(161, 388),     0.58818,       0.58818
(76, 256),     0.5882,       0.5882
(46, 130),     0.58845,       0.58845
(23, 463),     0.58927,       0.58927
(145, 373),     0.59092,       0.59092
(23, 467),     0.591,       0.591
(145, 390),     0.59148,       0.59148
(249, 295),     0.59216,       0.59216
(22, 381),     0.59236,       0.59236
(78, 359),     0.59323,       0.59323
(25, 66),     0.59339,       0.59339
(23, 380),     0.59366,       0.59366
(62, 295),     0.59403,       0.59403
(22, 362),     0.59415,       0.59415
(23, 398),     0.5949,       0.5949
(145, 260),     0.59559,       0.59559
(61, 249),     0.59614,       0.59614
(78, 341),     0.59644,       0.59644
(153, 190),     0.59646,       0.59646
(154, 387),     0.59663,       0.59663
(62, 334),     0.59723,       0.59723
(154, 390),     0.59723,       0.59723
(145, 263),     0.5975,       0.5975
(57, 359),     0.59786,       0.59786
(300, 353),     0.59804,       0.59804
(76, 362),     0.59824,       0.59824
(76, 382),     0.59842,       0.59842
(78, 466),     0.59885,       0.59885
(76, 467),     0.59888,       0.59888
(160, 466),     0.59895,       0.59895
(62, 341),     0.59911,       0.59911
(76, 263),     0.5993,       0.5993
(62, 276),     0.59938,       0.59938
(22, 380),     0.59965,       0.59965
(153, 467),     0.59991,       0.59991
(153, 259),     0.60012,       0.60012
(65, 130),     0.60012,       0.60012
(57, 373),     0.60077,       0.60077
(62, 398),     0.60077,       0.60077
(76, 260),     0.60085,       0.60085
(65, 163),     0.60097,       0.60097
(76, 381),     0.6014,       0.6014
(78, 398),     0.60141,       0.60141
(158, 387),     0.60162,       0.60162
(29, 33),     0.60166,       0.60166
(29, 130),     0.6018,       0.6018
(155, 466),     0.60213,       0.60213
(105, 130),     0.60222,       0.60222
(33, 52),     0.60223,       0.60223
(23, 381),     0.60267,       0.60267
(78, 293),     0.6028,       0.6028
(33, 53),     0.60288,       0.60288
(78, 463),     0.60292,       0.60292
(78, 259),     0.60322,       0.60322
(62, 463),     0.60336,       0.60336
(78, 295),     0.60355,       0.60355
(155, 388),     0.60426,       0.60426
(154, 263),     0.60451,       0.60451
(62, 255),     0.60696,       0.60696
(23, 286),     0.60737,       0.60737
(25, 105),     0.60774,       0.60774
(78, 256),     0.60793,       0.60793
(76, 380),     0.60827,       0.60827
(57, 255),     0.60843,       0.60843
(26, 133),     0.6085,       0.6085
(61, 253),     0.60859,       0.60859
(293, 353),     0.60862,       0.60862
(145, 286),     0.60929,       0.60929
(57, 263),     0.60933,       0.60933
(78, 252),     0.61095,       0.61095
(23, 362),     0.61113,       0.61113
(29, 247),     0.61127,       0.61127
(255, 283),     0.61146,       0.61146
(62, 256),     0.61167,       0.61167
(78, 334),     0.61188,       0.61188
(154, 190),     0.61192,       0.61192
(158, 388),     0.61201,       0.61201
(65, 110),     0.61217,       0.61217
(295, 339),     0.6125,       0.6125
(22, 286),     0.61255,       0.61255
(255, 282),     0.61388,       0.61388
(144, 466),     0.61428,       0.61428
(61, 282),     0.61432,       0.61432
(153, 374),     0.61448,       0.61448
(295, 390),     0.61449,       0.61449
(62, 252),     0.61482,       0.61482
(22, 382),     0.61572,       0.61572
(153, 249),     0.61576,       0.61576
(62, 467),     0.616,       0.616
(61, 374),     0.61602,       0.61602
(78, 382),     0.61644,       0.61644
(57, 249),     0.61652,       0.61652
(78, 276),     0.61652,       0.61652
(22, 133),     0.61718,       0.61718
(78, 362),     0.61723,       0.61723
(62, 382),     0.61735,       0.61735
(62, 362),     0.61756,       0.61756
(62, 263),     0.61876,       0.61876
(22, 190),     0.61889,       0.61889
(260, 359),     0.61954,       0.61954
(23, 414),     0.61978,       0.61978
(62, 260),     0.62012,       0.62012
(22, 260),     0.62058,       0.62058
(78, 381),     0.62106,       0.62106
(57, 467),     0.62112,       0.62112
(22, 243),     0.62197,       0.62197
(62, 381),     0.62241,       0.62241
(23, 249),     0.62247,       0.62247
(78, 255),     0.62275,       0.62275
(22, 414),     0.62283,       0.62283
(193, 386),     0.62314,       0.62314
(76, 249),     0.62354,       0.62354
(61, 339),     0.62366,       0.62366
(30, 247),     0.62367,       0.62367
(23, 374),     0.62462,       0.62462
(76, 282),     0.6254,       0.6254
(153, 286),     0.62541,       0.62541
(52, 163),     0.62591,       0.62591
(112, 388),     0.62618,       0.62618
(57, 282),     0.62703,       0.62703
(61, 283),     0.628,       0.628
(26, 373),     0.62852,       0.62852
(26, 112),     0.62912,       0.62912
(30, 33),     0.62925,       0.62925
(57, 339),     0.62941,       0.62941
(26, 249),     0.6299,       0.6299
(78, 380),     0.63077,       0.63077
(133, 155),     0.63083,       0.63083
(193, 387),     0.63142,       0.63142
(62, 380),     0.63171,       0.63171
(98, 263),     0.63173,       0.63173
(57, 334),     0.63181,       0.63181
(23, 382),     0.63193,       0.63193
(30, 130),     0.63232,       0.63232
(78, 467),     0.63321,       0.63321
(282, 359),     0.6341,       0.6341
(57, 390),     0.63446,       0.63446
(62, 282),     0.63521,       0.63521
(78, 263),     0.63542,       0.63542
(52, 110),     0.63616,       0.63616
(153, 260),     0.63645,       0.63645
(283, 359),     0.63673,       0.63673
(78, 260),     0.63695,       0.63695
(153, 263),     0.63727,       0.63727
(76, 283),     0.63743,       0.63743
(7, 65),     0.63743,       0.63743
(153, 373),     0.63833,       0.63833
(160, 387),     0.63897,       0.63897
(23, 390),     0.63903,       0.63903
(153, 390),     0.63921,       0.63921
(61, 390),     0.63922,       0.63922
(159, 387),     0.63924,       0.63924
(22, 467),     0.64034,       0.64034
(23, 373),     0.64147,       0.64147
(159, 388),     0.64163,       0.64163
(62, 249),     0.64276,       0.64276
(26, 390),     0.64482,       0.64482
(7, 53),     0.64497,       0.64497
(76, 339),     0.64689,       0.64689
(57, 293),     0.64702,       0.64702
(78, 282),     0.64731,       0.64731
(62, 283),     0.64767,       0.64767
(24, 388),     0.64827,       0.64827
(76, 253),     0.64857,       0.64857
(144, 388),     0.64925,       0.64925
(112, 466),     0.65017,       0.65017
(255, 295),     0.6506,       0.6506
(145, 387),     0.65117,       0.65117
(76, 374),     0.65198,       0.65198
(22, 374),     0.6529,       0.6529
(359, 467),     0.65293,       0.65293
(160, 388),     0.6545,       0.6545
(25, 65),     0.65491,       0.65491
